km_driven,owner,engine,max_power,seats,car_age,log_price,mileage_per_cc,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual
80000,1,1582.0,126.32,5,12,13.270785106659046,0.014108723135271808,True,False,False,True,False,True
40000,0,1364.0,67.05,5,8,13.217675375388819,0.017294721407624634,True,False,False,True,False,True
30000,0,1199.0,88.7,5,7,13.567050480716235,0.014595496246872394,False,False,True,True,False,True
80000,0,1498.0,89.75,5,11,13.122365377402328,0.01669559412550067,True,False,False,True,False,True
140000,1,1968.0,108.5,5,14,12.506180941677357,0.01016260162601626,True,False,False,True,False,True
25000,0,998.0,67.05,5,8,12.721888795877375,0.02399799599198397,False,False,True,True,False,True
20000,0,1248.0,74.02,5,8,13.534474352733596,0.022756410256410255,True,False,False,True,False,True
30000,0,814.0,55.2,5,8,12.73670383776449,0.025921375921375923,False,False,True,True,False,True
80000,2,3498.0,272.0,5,16,13.815511557963774,0.0031246426529445395,False,False,True,True,False,False
46000,0,1582.0,126.2,5,7,14.028200459781736,0.012433628318584073,True,False,False,True,False,True
70000,1,1199.0,73.9,5,12,12.765691290604371,0.018407005838198497,True,False,False,True,False,True
56194,3,796.0,37.0,4,25,10.34177474101152,0.020226130653266332,False,False,True,True,False,True
40000,0,1197.0,81.8,5,7,13.451668563394815,0.018379281537176273,False,False,True,True,False,True
40000,0,796.0,47.3,5,10,12.506180941677357,0.028567839195979897,False,False,True,True,False,True
120000,0,1248.0,88.5,7,9,13.579789490265188,0.019647435897435898,True,False,False,True,False,True
120000,0,1248.0,74.0,5,9,13.28787951079572,0.020192307692307693,True,False,False,True,False,True
120000,0,1197.0,81.8,5,8,13.361381852676738,0.017719298245614037,False,False,True,True,False,False
110000,1,2523.0,62.1,7,10,13.199326270390594,0.006325802615933413,True,False,False,True,False,True
67000,1,1461.0,63.12,5,13,12.487488878546145,0.015797399041752223,True,False,False,True,False,True
50000,0,1248.0,74.0,5,11,13.304686600863562,0.01875,True,False,False,True,False,True
100000,1,1582.0,126.3,5,13,12.92391243868049,0.014108723135271808,True,False,False,True,False,True
80000,1,1364.0,67.05,5,10,13.171155446333852,0.017294721407624634,True,False,False,True,False,True
50000,0,1399.0,68.0,5,14,11.918397239722838,0.01322373123659757,True,False,False,True,False,True
70000,2,1298.0,85.0,5,18,10.915106645867503,0.012249614791987674,False,False,True,True,False,True
70000,1,796.0,35.0,5,14,11.775297421715827,0.017587939698492462,False,False,True,True,False,True
50000,0,1248.0,88.5,5,8,13.73755009757506,0.019471153846153846,True,False,False,True,False,True
65000,1,1461.0,83.8,7,8,13.444448325847754,0.014401095140314853,True,False,False,True,False,True
200000,1,1248.0,88.76,7,13,13.235693848424024,0.016642628205128206,True,False,False,True,False,True
7500,0,1248.0,88.5,5,7,13.76421831620775,0.02250801282051282,True,False,False,True,False,True
65000,1,1461.0,83.8,7,8,13.451668563394815,0.014401095140314853,True,False,False,True,False,True
35000,1,1197.0,85.8,5,12,13.017005083966255,0.015538847117794487,False,False,True,True,False,True
60000,0,2993.0,235.0,5,12,14.508658238524095,0.005412629468760441,True,False,False,True,False,False
71000,0,1197.0,85.0,5,16,12.345834587905333,0.01345029239766082,False,False,True,True,False,True
30000,0,998.0,67.05,5,8,12.611541086966115,0.02399799599198397,False,False,True,True,False,True
50000,1,796.0,46.3,5,13,12.206077645517674,0.024748743718592963,False,False,True,True,False,True
80000,1,2143.0,170.0,5,17,13.493928313146206,0.006924871675221652,True,False,False,True,False,False
90000,1,1198.0,75.0,5,14,12.367345048436391,0.015075125208681135,False,False,True,True,False,True
13000,0,1197.0,81.83,5,8,13.4090464510229,0.015538847117794487,False,False,True,True,False,True
100000,2,796.0,37.0,4,25,11.082157933374816,0.020226130653266332,False,False,True,True,False,True
30000,0,1498.0,98.6,5,7,13.633989880380932,0.017022696929238985,True,False,False,True,False,True
120000,0,2523.0,62.1,7,13,12.971542813248437,0.006325802615933413,True,False,False,True,False,True
120000,1,1248.0,75.0,5,15,12.793862088206213,0.014262820512820514,True,False,False,True,False,True
70000,0,814.0,55.2,5,11,12.388398368982115,0.025921375921375923,False,False,True,True,False,True
210000,0,1248.0,74.0,5,9,12.25486757159303,0.020192307692307693,True,False,False,True,False,True
148000,1,1396.0,69.0,5,15,11.813037464800539,0.013674785100286533,True,False,False,True,False,True
54188,0,1493.0,100.0,7,8,13.45883704259595,0.012384460817146684,True,False,False,True,False,True
60000,0,1493.0,100.0,7,8,13.527829818844937,0.012384460817146684,True,False,False,True,False,True
90000,0,1598.0,103.5,5,13,12.959846800844963,0.012828535669586983,True,False,False,True,False,True
100000,2,1199.0,79.4,5,14,11.918397239722838,0.015512927439532946,False,False,True,True,False,True
40000,0,814.0,55.2,5,11,12.278397958261774,0.025921375921375923,False,False,True,True,False,True
35000,0,1198.0,67.0,5,11,12.323860125621126,0.017220367278797995,False,False,True,True,False,True
20000,0,999.0,67.0,5,8,12.706850963741102,0.023033033033033036,False,False,True,True,False,True
144000,1,796.0,32.8,5,18,10.896757843893464,0.013693467336683418,False,True,False,True,False,True
54043,0,1197.0,81.86,5,11,12.832013750189885,0.015789473684210527,False,False,True,False,False,False
66657,0,1582.0,126.32,5,13,13.215855541983634,0.014108723135271808,True,False,False,False,False,False
42000,1,1405.0,69.01,5,9,12.873904582205107,0.013587188612099644,True,False,False,True,False,True
35582,0,1197.0,82.85,5,12,13.030248088496522,0.015455304928989139,False,False,True,False,False,True
54327,1,1197.0,103.6,5,12,13.023649611968253,0.014369256474519632,False,False,True,False,False,False
7949,0,1198.0,73.75,5,9,13.269059483669357,0.014190317195325543,False,False,True,False,False,True
59734,0,1197.0,78.9,5,15,12.460718739865236,0.014160401002506266,False,False,True,False,False,False
49185,0,1497.0,116.4,5,13,12.966880811009803,0.011222444889779559,False,False,True,False,False,True
56389,0,1197.0,78.9,5,14,12.476103599529843,0.01700918964076859,False,False,True,False,False,True
58245,0,1198.0,73.9,5,12,12.871337193291367,0.013747913188647745,False,False,True,False,False,True
36422,0,1198.0,75.0,5,10,12.754196944209095,0.015392320534223708,False,False,True,False,False,True
42535,0,1198.0,88.8,5,14,12.733758336210744,0.01393989983305509,False,False,True,False,False,True
40736,0,1197.0,78.9,5,14,12.513561021741964,0.014160401002506266,False,False,True,False,False,False
56246,0,1197.0,85.8,5,13,12.818554633046093,0.015538847117794487,False,False,True,False,False,True
55403,0,1197.0,85.8,5,14,12.531776395271262,0.015538847117794487,False,False,True,False,False,True
30000,0,1199.0,84.0,5,7,13.190023895035274,0.01693077564637198,False,False,True,True,False,True
67000,0,998.0,67.05,5,10,12.487488878546145,0.02399799599198397,False,False,True,True,False,True
70000,0,1591.0,121.3,5,12,12.899222326086994,0.010691389063482088,False,False,True,True,False,True
90000,1,1120.0,70.0,5,11,13.038981768465277,0.02142857142857143,True,False,False,True,False,True
7500,0,1197.0,81.86,5,6,13.410546824147012,0.015538847117794487,False,False,True,True,False,True
80000,1,2179.0,138.1,7,14,12.611541086966115,0.005309775126204681,True,False,False,True,False,True
186000,0,1396.0,70.0,5,13,12.345834587905333,0.016883954154727793,True,False,False,True,False,True
110000,1,1396.0,69.0,5,9,12.206077645517674,0.01790830945558739,True,False,False,True,False,True
120000,2,1399.0,68.0,5,20,11.918397239722838,0.01272337383845604,True,False,False,True,False,True
105358,2,1399.0,67.0,5,13,12.54254845357358,0.01272337383845604,True,False,False,True,False,True
70000,1,1197.0,81.83,5,11,13.28787951079572,0.015538847117794487,False,False,True,True,False,True
49200,1,1086.0,68.05,5,15,11.863589378812122,0.018241252302025782,False,False,True,True,False,True
40000,0,1497.0,117.6,5,8,13.652992804936396,0.011623246492985972,False,False,True,True,False,True
40000,1,1498.0,98.6,7,11,13.304686600863562,0.016154873164218958,True,False,False,True,False,True
40000,0,1493.0,100.0,7,8,13.45883704259595,0.012384460817146684,True,False,False,True,False,True
70000,0,1199.0,79.4,5,12,12.206077645517674,0.015512927439532946,False,False,True,True,False,True
110000,0,1582.0,126.2,5,9,13.710151153416941,0.012433628318584073,True,False,False,True,False,True
100000,0,998.0,67.05,5,11,12.301387370778713,0.02399799599198397,False,False,True,True,False,True
10000,1,1197.0,81.86,5,7,13.384729180332174,0.015789473684210527,False,False,True,True,False,False
70000,0,2755.0,174.5,7,8,14.946912992035967,0.0054591651542649725,True,False,False,True,False,False
100600,1,2393.0,147.8,8,9,14.220976332738882,0.00571667363142499,True,False,False,True,False,True
50000,0,1995.0,184.0,5,13,14.403297778421795,0.008065162907268171,True,False,False,True,False,False
136000,0,2179.0,140.0,7,11,13.592368256649284,0.006929784304726939,True,False,False,True,False,True
48000,1,2143.0,136.0,5,8,14.557448378884015,0.008352776481567894,True,False,False,True,False,False
110000,2,1399.0,68.0,5,15,12.429220196836383,0.01272337383845604,True,False,False,True,False,True
86000,0,1461.0,108.45,5,13,13.217675375388819,0.013011635865845313,True,False,False,True,False,True
141000,1,796.0,46.3,5,16,11.736077016252437,0.024748743718592963,False,False,True,True,False,True
80000,2,1497.0,118.0,5,14,13.017005083966255,0.011356045424181697,False,False,True,True,False,True
140000,0,2179.0,140.0,7,10,13.652992804936396,0.0073428178063331805,True,False,False,True,False,True
65000,1,1248.0,74.0,5,11,13.038981768465277,0.01875,True,False,False,True,False,True
110000,1,1248.0,74.0,5,11,12.983101310070822,0.01875,True,False,False,True,False,True
100000,1,1405.0,70.0,5,17,11.695255355062795,0.012099644128113879,True,False,False,True,False,True
80000,0,1248.0,74.0,5,10,13.304686600863562,0.020192307692307693,True,False,False,True,False,True
90000,1,998.0,67.1,5,17,11.813037464800539,0.018937875751503006,False,False,True,True,False,True
35000,0,1396.0,88.73,5,9,13.567050480716235,0.01614613180515759,True,False,False,True,False,True
195000,1,796.0,46.3,5,17,11.51293546492023,0.024748743718592963,False,False,True,True,False,True
60000,0,1396.0,88.73,5,8,13.384729180332174,0.01614613180515759,True,False,False,True,False,True
50000,0,796.0,37.0,4,21,10.819798284210286,0.020226130653266332,False,False,True,True,False,True
100000,1,1582.0,126.32,5,13,12.959846800844963,0.014108723135271808,True,False,False,True,False,True
70000,0,1248.0,91.7,5,10,13.122365377402328,0.016346153846153844,True,False,False,True,False,True
30000,0,1248.0,74.0,5,8,13.28787951079572,0.020192307692307693,True,False,False,True,False,True
27000,0,998.0,67.04,5,9,13.038981768465277,0.02314629258517034,False,False,True,True,False,True
5000,0,1197.0,81.8,5,5,13.267330877756825,0.017719298245614037,False,False,True,True,False,True
110000,1,1248.0,88.76,7,13,13.217675375388819,0.016642628205128206,True,False,False,True,False,True
80000,1,1497.0,116.3,5,12,13.049794835104816,0.011222444889779559,False,False,True,True,False,True
80000,0,1493.0,70.0,7,7,13.698977865303197,0.011051574012056262,True,False,False,True,False,True
110000,0,1461.0,65.0,5,11,12.429220196836383,0.014236824093086927,True,False,False,True,False,True
60000,0,1248.0,74.0,5,10,13.329379172803593,0.021306089743589742,True,False,False,True,False,True
60000,1,1248.0,88.8,7,11,13.435714658591923,0.016642628205128206,True,False,False,True,False,True
64000,1,1248.0,88.8,7,11,13.429849547739444,0.016642628205128206,True,False,False,True,False,True
120000,0,1461.0,83.8,5,11,13.122365377402328,0.013997262149212868,True,False,False,True,False,True
120000,0,1461.0,83.8,5,11,13.161586013632684,0.013997262149212868,True,False,False,True,False,True
60000,0,1498.0,98.63,5,7,13.42246945133505,0.016288384512683576,True,False,False,True,False,True
81500,1,2143.0,167.62,5,14,14.115615891155079,0.006924871675221652,True,False,False,True,False,False
80000,0,2148.0,170.0,5,14,14.115615891155079,0.007355679702048417,True,False,False,True,False,False
15000,0,1497.0,115.0,5,6,13.997832948091215,0.013360053440213761,True,False,False,True,False,True
60000,0,1248.0,73.9,5,14,12.487488878546145,0.01546474358974359,True,False,False,True,False,True
40000,1,1199.0,74.0,5,9,12.886643575525625,0.013511259382819015,False,False,True,True,False,True
40000,1,1199.0,74.0,5,9,12.861001210669146,0.013511259382819015,False,False,True,True,False,True
70000,1,1061.0,67.0,5,16,11.863589378812122,0.017813383600377,False,False,True,True,False,True
35000,0,1086.0,68.05,5,16,11.982935344196433,0.018241252302025782,False,False,True,True,False,True
50000,2,1396.0,69.0,5,13,12.100717685412471,0.013674785100286533,True,False,False,True,False,True
3177,0,1194.0,94.93,5,6,13.45883704259595,0.015494137353433836,False,False,True,False,False,True
39414,0,1197.0,81.86,5,10,12.899222326086994,0.015789473684210527,False,False,True,False,False,True
30078,0,1396.0,70.0,5,13,12.206077645517674,0.010959885386819485,False,False,True,False,False,True
44588,0,814.0,55.2,5,13,12.429220196836383,0.025921375921375923,False,False,True,False,False,True
49907,0,998.0,67.04,5,10,12.899222326086994,0.02167334669338677,False,False,True,False,False,True
67082,1,1197.0,81.8,5,12,12.82396003700373,0.017719298245614037,False,False,True,False,False,True
112879,1,1498.0,98.96,5,9,13.25339339419516,0.015353805073431242,True,False,False,False,False,True
80000,1,1198.0,86.8,5,12,12.611541086966115,0.016193656093489148,False,False,True,True,False,True
25000,0,1197.0,81.83,5,8,13.3374763699232,0.015538847117794487,False,False,True,True,False,True
10200,0,1497.0,117.6,5,7,13.76316513133229,0.011623246492985972,False,False,True,True,False,True
60000,0,1493.0,70.0,7,7,13.527829818844937,0.011051574012056262,True,False,False,True,False,True
20000,1,998.0,67.04,5,8,12.765691290604371,0.02314629258517034,False,False,True,True,False,True
60000,0,2179.0,140.0,7,8,14.038654909278163,0.0073428178063331805,True,False,False,True,False,True
30000,2,999.0,67.0,5,9,12.506180941677357,0.023033033033033036,False,False,True,True,False,True
40000,1,814.0,55.2,5,12,12.367345048436391,0.025921375921375923,False,False,True,True,False,True
60000,0,1197.0,81.8,5,9,13.122365377402328,0.017042606516290727,False,False,True,True,False,True
111000,0,796.0,46.3,5,13,12.301387370778713,0.024748743718592963,False,False,True,True,False,True
70000,1,1248.0,74.0,5,11,12.847929163278053,0.01875,True,False,False,True,False,True
100000,2,998.0,67.1,5,15,11.982935344196433,0.020961923847695393,False,False,True,True,False,True
25000,0,998.0,68.05,5,8,12.733758336210744,0.020340681362725453,False,False,True,True,False,True
100000,0,1596.0,99.6,5,14,12.345834587905333,0.009586466165413534,False,False,True,True,False,True
35000,0,1198.0,77.0,6,9,12.899222326086994,0.021135225375626045,True,False,False,True,False,True
25000,0,1186.0,73.97,5,7,13.060490101343552,0.02141652613827993,True,False,False,True,False,True
58000,0,796.0,37.0,4,22,10.714439990727769,0.020226130653266332,False,False,True,True,False,True
20000,0,1194.0,94.93,5,6,13.26212705890841,0.01624790619765494,False,False,True,True,False,True
1300,0,999.0,67.0,5,6,12.691583538230217,0.02252252252252252,False,False,True,True,False,True
120000,1,796.0,37.0,4,28,10.819798284210286,0.020226130653266332,False,False,True,True,False,True
15000,0,998.0,67.04,5,11,12.765691290604371,0.020551102204408818,False,False,True,True,False,True
25000,0,799.0,53.3,5,9,12.611541086966115,0.03150187734668335,False,False,True,True,False,True
150000,0,1461.0,108.5,5,11,13.199326270390594,0.013011635865845313,True,False,False,True,False,True
10000,0,998.0,67.04,5,7,13.270785106659046,0.02314629258517034,False,False,True,True,False,True
70000,0,1582.0,126.2,5,10,13.815511557963774,0.012433628318584073,True,False,False,True,False,True
80000,0,1248.0,74.0,5,8,13.038981768465277,0.018389423076923078,True,False,False,True,False,True
50000,0,1248.0,74.0,5,10,13.361381852676738,0.020192307692307693,True,False,False,True,False,True
